platform,product_id,old_quantity,new_quantity,difference,run_timestamp,stock_AS-PL,stock_Abakus,stock_Airstal,stock_JPGROUP,stock_NTY,stock_Storm,stock_eminia trading
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
Alzura,NAN,23,22,-1,20250811_165946,0,0,0,0,0,0,0
